objectID,dimensionType,dimension,unitName
50652,width,60.0,centimeters
50652,height,45.8,centimeters
50658,width,62.8,centimeters
50658,height,47.0,centimeters
50659,width,57.0,centimeters
50659,height,41.0,centimeters
50661,width,63.8,centimeters
50661,height,76.3,centimeters
50688,width,81.0,centimeters
50688,height,101.2,centimeters
50747,width,77.5,centimeters
50747,height,48.2,centimeters
50845,width,127.7,centimeters
50845,height,101.6,centimeters
51088,width,40.8,centimeters
51088,height,50.9,centimeters
51091,width,106.4,centimeters
51091,height,70.7,centimeters
51142,width,110.2,centimeters
51142,height,85.3,centimeters
51143,width,97.1,centimeters
51143,height,145.7,centimeters
52079,width,85.7,centimeters
52079,height,66.0,centimeters
52080,width,274.4,centimeters
52080,height,81.4,centimeters
52081,width,198.8,centimeters
52081,height,173.0,centimeters
52086,width,76.9,centimeters
52086,height,92.0,centimeters
52106,width,183.0,centimeters
52106,height,225.4,centimeters
52153,width,47.2,centimeters
52153,height,70.1,centimeters
52142,width,182.9,centimeters
52142,height,122.1,centimeters
52147,width,27.0,centimeters
52147,height,35.1,centimeters
52148,width,40.0,centimeters
52148,height,29.7,centimeters
52150,width,25.4,centimeters
52150,height,30.5,centimeters
52151,width,65.0,centimeters
52151,height,51.0,centimeters
52152,width,64.7,centimeters
52152,height,49.5,centimeters
52155,width,73.0,centimeters
52155,height,60.0,centimeters
52172,width,41.4,centimeters
52172,height,33.3,centimeters
52174,width,100.3,centimeters
52174,height,81.6,centimeters
52175,width,116.2,centimeters
52175,height,89.2,centimeters
52176,width,100.3,centimeters
52176,height,81.5,centimeters
52224,width,10.8,centimeters
52224,height,8.7,centimeters
52253,width,14.2,centimeters
52253,height,18.0,centimeters
52230,width,34.2,centimeters
52230,height,23.9,centimeters
52231,width,34.5,centimeters
52231,height,25.1,centimeters
52232,width,33.6,centimeters
52232,height,45.7,centimeters
52233,width,80.7,centimeters
52233,height,60.8,centimeters
52235,width,20.9,centimeters
52235,height,22.5,centimeters
52252,width,14.2,centimeters
52252,height,18.0,centimeters
52260,width,14.9,centimeters
52260,height,8.7,centimeters
52264,width,12.4,centimeters
52264,height,15.5,centimeters
52268,width,92.0,centimeters
52268,height,51.2,centimeters
52270,width,26.9,centimeters
52270,height,21.9,centimeters
52271,width,40.7,centimeters
52271,height,33.1,centimeters
52272,width,24.2,centimeters
52272,height,20.3,centimeters
52273,width,24.2,centimeters
52273,height,19.7,centimeters
52324,width,91.5,centimeters
52324,height,122.0,centimeters
52350,width,96.6,centimeters
52350,height,122.2,centimeters
52358,width,439.4,centimeters
52358,height,262.3,centimeters
52362,width,195.58,centimeters
52362,height,196.22,centimeters
52376,width,101.9,centimeters
52376,height,76.0,centimeters
52377,width,81.6,centimeters
52377,height,63.5,centimeters
52380,width,90.8,centimeters
52380,height,120.7,centimeters
52382,width,81.2,centimeters
52382,height,100.3,centimeters
52391,width,152.6,centimeters
52391,height,153.0,centimeters
52392,width,195.0,centimeters
52392,height,195.0,centimeters
52398,width,48.3,centimeters
52398,height,64.5,centimeters
52399,width,128.1,centimeters
52399,height,97.3,centimeters
52445,width,64.1,centimeters
52445,height,77.0,centimeters
52614,width,142.3,centimeters
52614,height,142.8,centimeters
52948,width,72.0,centimeters
52948,height,62.2,centimeters
52949,width,58.5,centimeters
52949,height,76.4,centimeters
52958,width,62.4,centimeters
52958,height,47.2,centimeters
52960,width,74.5,centimeters
52960,height,53.7,centimeters
52965,width,67.2,centimeters
52965,height,94.3,centimeters
52967,width,76.7,centimeters
52967,height,53.0,centimeters
52968,width,82.6,centimeters
52968,height,63.5,centimeters
53080,width,102.2,centimeters
53080,height,77.1,centimeters
53100,width,48.2,centimeters
53100,height,61.1,centimeters
53082,width,23.8,centimeters
53082,height,100.0,centimeters
53083,width,279.4,centimeters
53083,height,195.6,centimeters
53084,width,159.4,centimeters
53084,height,159.9,centimeters
53085,width,91.4,centimeters
53085,height,71.1,centimeters
53086,width,161.8,centimeters
53086,height,129.7,centimeters
53087,width,129.7,centimeters
53087,height,194.0,centimeters
53088,width,90.8,centimeters
53088,height,108.9,centimeters
53090,width,132.1,centimeters
53090,height,182.9,centimeters
53091,width,128.9,centimeters
53091,height,199.0,centimeters
53118,width,118.4,centimeters
53118,height,114.3,centimeters
53128,width,72.8,centimeters
53128,height,91.3,centimeters
53132,width,102.3,centimeters
53132,height,77.0,centimeters
53133,width,68.7,centimeters
53133,height,73.9,centimeters
53134,width,76.9,centimeters
53134,height,102.3,centimeters
53135,width,76.5,centimeters
53135,height,63.6,centimeters
53136,width,61.5,centimeters
53136,height,50.5,centimeters
53137,width,81.0,centimeters
53137,height,100.3,centimeters
53377,width,457.0,centimeters
53377,height,213.9,centimeters
53378,width,61.0,centimeters
53378,height,187.3,centimeters
53579,width,92.6,centimeters
53579,height,82.0,centimeters
53580,width,25.4,centimeters
53580,height,34.9,centimeters
53581,width,64.7,centimeters
53581,height,49.5,centimeters
53587,width,623.3,centimeters
53587,height,453.9,centimeters
53588,width,61.3,centimeters
53588,height,47.3,centimeters
53589,width,61.0,centimeters
53589,height,76.2,centimeters
53814,width,996.4,centimeters
53814,height,353.6,centimeters
53816,width,76.5,centimeters
53816,height,101.2,centimeters
53818,width,182.9,centimeters
53818,height,213.6,centimeters
53819,width,153.0,centimeters
53819,height,232.3,centimeters
54133,width,33.1,centimeters
54133,height,55.0,centimeters
54134,width,45.6,centimeters
54134,height,60.9,centimeters
54137,width,127.1,centimeters
54137,height,101.9,centimeters
54138,width,76.4,centimeters
54138,height,126.4,centimeters
54181,width,107.5,centimeters
54181,height,66.0,centimeters
54182,width,91.4,centimeters
54182,height,100.9,centimeters
54183,width,469.8,centimeters
54183,height,292.0,centimeters
54184,width,1097.282195,centimeters
54184,height,289.56057910000004,centimeters
54370,width,102.3,centimeters
54370,height,127.1,centimeters
54374,width,259.3,centimeters
54374,height,258.3,centimeters
54758,width,91.4,centimeters
54758,height,116.8,centimeters
54759,width,101.6,centimeters
54759,height,66.0,centimeters
55371,width,188.0,centimeters
55371,height,142.6,centimeters
55507,width,127.1,centimeters
55507,height,152.4,centimeters
55597,width,85.1,centimeters
55597,height,184.1,centimeters
55598,width,122.0,centimeters
55598,height,205.8,centimeters
55599,width,85.0,centimeters
55599,height,185.4,centimeters
55600,width,108.6,centimeters
55600,height,78.7,centimeters
55601,width,88.9,centimeters
55601,height,141.0,centimeters
55602,width,88.7,centimeters
55602,height,129.8,centimeters
55603,width,116.9,centimeters
55603,height,117.2,centimeters
55604,width,54.9,centimeters
55604,height,74.8,centimeters
55605,width,244.4,centimeters
55605,height,162.7,centimeters
55740,width,127.0,centimeters
55740,height,175.3,centimeters
55741,width,116.7,centimeters
55741,height,152.7,centimeters
55781,width,61.5,centimeters
55781,height,74.9,centimeters
55783,width,40.7,centimeters
55783,height,51.0,centimeters
55819,width,299.7,centimeters
55819,height,221.0,centimeters
55844,width,91.8,centimeters
55844,height,64.0,centimeters
56110,width,137.2,centimeters
56110,height,210.7,centimeters
56231,width,97.2,centimeters
56231,height,122.6,centimeters
56335,width,169.5,centimeters
56335,height,244.4,centimeters
56385,width,122.0,centimeters
56385,height,94.5,centimeters
56508,width,213.6,centimeters
56508,height,213.8,centimeters
56509,depth,11.5,centimeters
56509,width,152.3,centimeters
56509,height,244.1,centimeters
56510,width,209.8,centimeters
56510,height,214.4,centimeters
56511,width,94.0,centimeters
56511,height,152.5,centimeters
56512,width,366.2,centimeters
56512,height,183.1,centimeters
56570,width,76.0,centimeters
56570,height,50.5,centimeters
56615,width,924.2,centimeters
56615,height,304.8,centimeters
56660,width,48.2,centimeters
56660,height,356.8,centimeters
56661,width,260.2,centimeters
56661,height,214.5,centimeters
56727,width,91.7,centimeters
56727,height,117.0,centimeters
56728,width,76.3,centimeters
56728,height,56.0,centimeters
56735,width,50.0,centimeters
56735,height,61.0,centimeters
56737,width,46.7,centimeters
56737,height,57.2,centimeters
56746,width,56.0,centimeters
56746,height,68.3,centimeters
56747,width,73.0,centimeters
56747,height,92.0,centimeters
56748,width,99.4,centimeters
56748,height,66.1,centimeters
56935,width,127.0,centimeters
56935,height,152.3,centimeters
56936,width,119.3,centimeters
56936,height,94.2,centimeters
56937,width,152.0,centimeters
56937,height,127.0,centimeters
57103,width,182.9,centimeters
57103,height,182.9,centimeters
57104,width,254.0,centimeters
57104,height,284.5,centimeters
57460,width,129.8,centimeters
57460,height,194.8,centimeters
57515,width,289.9,centimeters
57515,height,244.1,centimeters
57652,width,61.0,centimeters
57652,height,50.0,centimeters
59882,width,137.4,centimeters
59882,height,137.0,centimeters
59886,width,93.2,centimeters
59886,height,67.0,centimeters
59899,width,70.8,centimeters
59899,height,90.9,centimeters
59888,width,131.5,centimeters
59888,height,90.4,centimeters
59890,width,76.0,centimeters
59890,height,56.0,centimeters
59894,width,92.3,centimeters
59894,height,68.0,centimeters
59897,width,76.5,centimeters
59897,height,55.8,centimeters
59903,width,60.7,centimeters
59903,height,67.0,centimeters
59917,width,87.0,centimeters
59917,height,101.6,centimeters
59907,width,36.8,centimeters
59907,height,44.2,centimeters
59914,width,76.6,centimeters
59914,height,56.2,centimeters
59918,width,50.8,centimeters
59918,height,40.7,centimeters
59922,width,167.0,centimeters
59922,height,77.6,centimeters
59928,width,90.4,centimeters
59928,height,133.6,centimeters
59936,width,70.5,centimeters
59936,height,122.0,centimeters
59963,width,45.4,centimeters
59963,height,35.0,centimeters
59964,width,70.6,centimeters
59964,height,90.8,centimeters
60330,width,549.0,centimeters
60330,height,76.2,centimeters
60661,width,114.2,centimeters
60661,height,146.0,centimeters
60783,width,39.3,centimeters
60783,height,57.8,centimeters
61061,width,47.6,centimeters
61061,height,56.5,centimeters
61064,width,114.4,centimeters
61064,height,287.5,centimeters
61104,width,37.7,centimeters
61104,height,32.8,centimeters
61105,width,37.9,centimeters
61105,height,33.0,centimeters
61106,width,97.0,centimeters
61106,height,130.0,centimeters
61172,width,325.0,centimeters
61172,height,169.8,centimeters
61173,depth,62.8,centimeters
61173,width,253.9,centimeters
61173,height,319.9,centimeters
61214,width,262.1,centimeters
61214,height,262.5,centimeters
61216,width,52.0,centimeters
61216,height,37.7,centimeters
61249,width,100.3,centimeters
61249,height,80.3,centimeters
61318,width,208.2,centimeters
61318,height,208.2,centimeters
61387,width,81.6,centimeters
61387,height,100.0,centimeters
61354,width,160.0,centimeters
61354,height,129.5,centimeters
61372,width,46.4,centimeters
61372,height,36.4,centimeters
61384,width,350.4,centimeters
61384,height,200.6,centimeters
61385,width,140.5,centimeters
61385,height,64.0,centimeters
61386,width,59.4,centimeters
61386,height,73.0,centimeters
62528,width,173.2,centimeters
62528,height,228.6,centimeters
62617,width,101.9,centimeters
62617,height,122.5,centimeters
62618,width,25.4,centimeters
62618,height,30.5,centimeters
62619,width,167.6,centimeters
62619,height,143.5,centimeters
62638,width,102.6,centimeters
62638,height,132.5,centimeters
63265,width,127.7,centimeters
63265,height,76.2,centimeters
63266,width,74.4,centimeters
63266,height,59.7,centimeters
64415,width,409.9,centimeters
64415,height,237.5,centimeters
64418,depth,1.5,centimeters
64418,width,91.5,centimeters
64418,height,107.0,centimeters
64541,width,194.0,centimeters
64541,height,200.0,centimeters
64542,width,54.3,centimeters
64542,height,44.5,centimeters
65585,depth,2.3,centimeters
65585,width,81.0,centimeters
65585,height,100.0,centimeters
65606,width,147.6,centimeters
65606,height,193.7,centimeters
65714,depth,3.5,centimeters
65714,width,195.4,centimeters
65714,height,244.0,centimeters
65897,width,94.0,centimeters
65897,height,243.8,centimeters
65911,width,152.7,centimeters
65911,height,183.5,centimeters
65910,width,152.6,centimeters
65910,height,183.1,centimeters
65912,width,152.6,centimeters
65912,height,182.8,centimeters
65913,width,289.2,centimeters
65913,height,267.2,centimeters
65914,width,288.3,centimeters
65914,height,265.4,centimeters
65915,width,457.2,centimeters
65915,height,265.4,centimeters
66241,width,192.4,centimeters
66241,height,275.6,centimeters
66412,width,72.7,centimeters
66412,height,60.0,centimeters
66435,width,123.0,centimeters
66435,height,71.1,centimeters
66403,width,81.3,centimeters
66403,height,116.2,centimeters
66410,width,92.2,centimeters
66410,height,73.3,centimeters
66411,width,37.8,centimeters
66411,height,54.6,centimeters
66422,width,65.1,centimeters
66422,height,81.3,centimeters
66423,width,92.4,centimeters
66423,height,73.7,centimeters
66438,width,53.6,centimeters
66438,height,46.0,centimeters
66440,width,165.0,centimeters
66440,height,200.0,centimeters
66442,width,214.0,centimeters
66442,height,121.6,centimeters
66766,width,64.7,centimeters
66766,height,80.6,centimeters
67350,width,61.0,centimeters
67350,height,91.4,centimeters
67357,width,116.4,centimeters
67357,height,96.2,centimeters
67358,width,100.33020069999999,centimeters
67358,height,97.8,centimeters
67358,depth,3.492506985,centimeters
67359,width,138.1,centimeters
67359,height,100.8,centimeters
67360,width,111.8,centimeters
67360,height,126.4,centimeters
67361,width,81.5,centimeters
67361,height,130.2,centimeters
67362,width,81.5,centimeters
67362,height,130.2,centimeters
67363,width,90.8,centimeters
67363,height,137.9,centimeters
67364,width,100.3,centimeters
67364,height,136.8,centimeters
67365,width,91.8,centimeters
67365,height,111.8,centimeters
67366,width,138.8,centimeters
67366,height,98.7,centimeters
67367,width,122.2,centimeters
67367,height,92.1,centimeters
67368,width,61.4,centimeters
67368,height,123.1,centimeters
67369,width,81.9,centimeters
67369,height,142.6,centimeters
67370,width,127.1,centimeters
67370,height,101.6,centimeters
67371,width,84.5,centimeters
67371,height,90.8,centimeters
67372,width,83.8,centimeters
67372,height,98.8,centimeters
67373,width,53.0,centimeters
67373,height,96.2,centimeters
67374,width,80.0,centimeters
67374,height,98.1,centimeters
67375,width,70.8,centimeters
67375,height,98.4,centimeters
67376,width,96.8,centimeters
67376,height,68.5,centimeters
67377,width,80.5,centimeters
67377,height,100.7,centimeters
67378,width,101.4,centimeters
67378,height,73.5,centimeters
67379,width,135.9,centimeters
67379,height,100.3,centimeters
67380,width,59.7,centimeters
67380,height,79.7,centimeters
67381,width,71.5,centimeters
67381,height,91.3,centimeters
67382,width,40.7,centimeters
67382,height,50.8,centimeters
67383,width,46.4,centimeters
67383,height,60.6,centimeters
67384,width,61.6,centimeters
67384,height,80.9,centimeters
67385,width,91.5,centimeters
67385,height,71.1,centimeters
67386,width,71.3,centimeters
67386,height,91.6,centimeters
67387,width,91.4,centimeters
67387,height,70.8,centimeters
67388,width,61.5,centimeters
67388,height,45.8,centimeters
67389,width,70.8,centimeters
67389,height,50.8,centimeters
67390,width,81.0,centimeters
67390,height,61.0,centimeters
67391,width,91.3,centimeters
67391,height,76.0,centimeters
67392,width,60.6,centimeters
