objectID,constituentID,displayOrder,roleType,role
72174,25,1,artist,painter
72176,1738,1,artist,painter
72255,2947,1,artist,painter
72260,2274,1,artist,artist
72298,5761,1,artist,artist
72330,4273,1,artist,artist
72332,1375,1,artist,painter
72829,2242,1,artist,artist
72830,2242,1,artist,artist
72831,2242,1,artist,artist
72833,2242,1,artist,artist
72834,2242,1,artist,artist
72835,2242,1,artist,artist
72836,2242,1,artist,artist
72879,1220,1,artist,painter
73437,6742,1,artist,artist
73438,6742,1,artist,artist
73834,3930,1,artist,artist
73869,6703,1,artist,artist
73891,6839,1,artist,artist
73892,2947,1,artist,painter
74536,1753,1,artist,artist
74634,6717,1,artist,artist
74635,6717,1,artist,artist
74625,6717,1,artist,artist
74626,6717,1,artist,artist
74627,6717,1,artist,artist
74629,6717,1,artist,artist
74630,6717,1,artist,artist
74631,6717,1,artist,artist
74632,6717,1,artist,artist
74633,6717,1,artist,artist
74636,6717,1,artist,artist
74640,6717,1,artist,artist
74642,6717,1,artist,artist
74646,6717,1,artist,artist
74648,6717,1,artist,artist
74649,6717,1,artist,artist
74651,6717,1,artist,artist
74655,6717,1,artist,artist
74657,6717,1,artist,artist
74666,6939,1,artist,artist
74667,6939,1,artist,artist
74669,6939,1,artist,artist
74771,1027,1,artist,artist
74792,6717,1,artist,artist
74822,2340,1,artist,artist
74823,1821,1,artist,artist
74824,1821,1,artist,artist
74826,1903,1,artist,artist
74827,2645,1,artist,artist
74828,6888,1,artist,artist
74853,1214,1,artist,artist
75000,949,1,artist,painter
75155,6721,1,artist,painter
75436,1738,1,artist,painter
76206,1436,1,artist,painter
76209,8355,1,artist,painter
76209,9894,2,artist,related artist
76214,1839,1,artist,painter
76215,1839,1,artist,painter
77701,4273,1,artist,painter
77713,4273,1,artist,painter
77788,6717,1,artist,artist
77796,6717,1,artist,artist
77818,6939,1,artist,painter
77827,6939,1,artist,painter
78117,6942,1,artist,artist
78159,10154,1,artist,painter
78161,10154,1,artist,painter
78166,6935,1,artist,painter
78167,6935,1,artist,painter
78630,6900,1,artist,painter
78634,6900,1,artist,painter
79012,11971,1,artist,painter
79158,6941,1,artist,sculptor
82992,6757,1,artist,painter
83883,1942,1,artist,painter
85908,39026,1,artist,painter
86455,5661,1,artist,painter
86463,13469,1,artist,painter
86467,3969,1,artist,painter
86470,5988,1,artist,artist
86471,4306,1,artist,painter
86478,1496,1,artist,painter
86849,965,1,artist,painter
86853,6045,1,artist,painter
86855,2571,1,artist,painter
86864,2136,1,artist,painter
89674,13921,1,artist,painter
89676,6351,1,artist,painter
89677,6351,1,artist,painter
89678,1221,1,artist,painter
89681,1481,1,artist,painter
90071,4711,1,artist,painter
90087,1793,1,artist,painter
90105,6961,1,artist,painter
90112,1903,1,artist,artist
90118,1903,1,artist,painter
90222,14194,1,artist,painter
90223,2242,1,artist,artist
91009,6523,1,artist,painter
91301,15047,1,artist,painter
91449,2311,1,artist,painter
92198,3969,1,artist,painter
92200,3969,1,artist,painter
92215,3969,1,artist,painter
92216,3969,1,artist,painter
92259,3969,1,artist,painter
92262,3969,1,artist,painter
92265,3969,1,artist,painter
92267,3969,1,artist,painter
92268,3969,1,artist,painter
92269,3969,1,artist,painter
92273,3969,1,artist,painter
92990,979,1,artist,painter
92991,979,1,artist,painter
92992,1027,1,artist,painter
93248,6624,1,artist,painter
93391,6686,1,artist,painter
93392,3235,1,artist,painter
93984,3969,1,artist,painter
94647,6846,1,artist,painter
97502,20017,1,artist,painter
97503,5112,1,artist,painter
98594,3767,1,artist,painter
98593,3767,1,artist,painter
98467,20431,1,artist,painter
98478,20431,1,artist,painter
98541,20431,1,artist,painter
98875,20504,1,artist,painter
98947,3053,1,artist,painter
100870,4042,1,artist,painter
101763,2645,1,artist,painter
102011,6935,1,artist,painter
103046,6903,1,artist,painter
103747,5018,1,artist,painter
103748,5018,1,artist,painter
103796,2785,1,artist,painter
103847,4475,1,artist,painter
103848,4475,1,artist,painter
103849,4475,1,artist,painter
103850,4475,1,artist,painter
103854,4475,1,artist,painter
103855,4475,1,artist,painter
103856,4475,1,artist,painter
104899,6900,1,artist,painter
104900,6900,1,artist,painter
104984,6903,1,artist,painter
105561,1241,1,artist,painter
105589,2311,1,artist,painter
105596,2745,1,artist,painter
105934,18601,1,artist,painter
106378,1592,1,artist,painter
106379,1957,1,artist,painter
106383,1027,1,artist,painter
106421,22752,1,artist,painter
106661,6900,1,artist,painter
106952,6903,1,artist,painter
107306,1496,1,artist,painter
107307,1738,1,artist,painter
107336,2592,1,artist,painter
107337,6903,1,artist,painter
107676,6717,1,artist,painter
107683,23123,1,artist,painter
108360,23183,1,artist,painter
108749,6157,1,artist,painter
109732,6397,1,artist,painter
109766,5478,1,artist,painter
110114,1114,1,artist,painter
110277,1780,1,artist,painter
110330,23622,1,artist,painter
111757,1966,1,artist,painter
112629,9661,1,artist,painter
117966,22375,1,artist,painter
118731,2675,1,artist,painter
119005,25290,1,artist,painter
119255,2724,1,artist,painter
119613,953,1,artist,painter
119699,9730,1,artist,painter
119700,9730,1,artist,painter
121051,1831,1,artist,painter
121052,1831,1,artist,painter
121092,870,1,artist,painter
121096,4808,1,artist,painter
121097,2547,1,artist,painter
121099,2666,1,artist,painter
121101,2666,1,artist,painter
121104,2715,1,artist,painter
121105,1418,1,artist,painter
121108,2562,1,artist,painter
121109,1278,1,artist,painter
121117,26167,1,artist,painter
121344,21663,1,artist,painter
124183,26515,1,artist,artist
125559,10154,1,artist,painter
125715,27001,1,artist,artist
125701,2536,1,artist,painter
126134,13920,1,artist,artist
127212,2474,1,artist,artist
127213,6043,1,artist,painter
127247,6939,1,artist,painter
127392,2592,1,artist,painter
127520,2571,1,artist,painter
127521,2571,1,artist,painter
127531,1903,1,artist,painter
127587,1827,1,artist,painter
128498,17367,1,artist,painter
129955,6848,1,artist,painter
131024,979,1,artist,painter
131074,6717,1,artist,painter
131133,1320,1,artist,painter
132007,6903,1,artist,painter
131548,10147,1,artist,artist
132263,4705,1,artist,sculptor
133102,2439,1,artist,painter
133549,29837,1,artist,artist
133761,940,1,artist,artist
133851,6157,1,artist,painter
133915,2883,1,artist,painter
133925,5670,1,artist,painter
133926,5670,1,artist,painter
133927,5670,1,artist,painter
133930,2883,1,artist,painter
133931,2883,1,artist,painter
133967,4273,1,artist,painter
133968,4273,1,artist,painter
133969,4273,1,artist,painter
133973,10584,1,artist,painter
133982,6523,1,artist,artist
134202,10119,1,artist,painter
134304,30035,1,artist,painter
134306,6742,1,artist,painter
134843,6902,1,artist,painter
136006,979,1,artist,painter
136007,979,1,artist,painter
136008,979,1,artist,painter
136009,979,1,artist,painter
136010,979,1,artist,painter
136011,979,1,artist,painter
136020,5018,1,artist,painter
136012,979,1,artist,painter
136021,5018,1,artist,painter
136022,5018,1,artist,painter
136023,5018,1,artist,painter
136630,1942,1,artist,artist
136778,5391,1,artist,painter
136805,7120,1,artist,painter
138183,870,1,artist,painter
138468,5926,1,artist,painter
138632,5478,1,artist,painter
140023,6157,1,artist,artist
140306,5382,1,artist,artist
140410,15123,1,artist,artist
140424,6716,1,artist,artist
140538,2643,1,artist,painter
141020,10407,1,artist,painter
142048,1964,1,artist,artist
142107,1475,1,artist,artist
142246,3881,1,artist,painter
142289,33095,1,artist,artist
143140,34297,1,artist,artist
143926,1985,1,artist,artist
149581,6717,1,artist,artist
150416,6727,1,artist,artist
150424,34753,1,artist,artist
150435,1867,1,artist,artist
150496,10276,1,artist,artist
150852,2518,1,artist,artist
151074,6518,1,artist,artist
151156,5382,1,artist,artist
151157,10276,1,artist,artist
152277,31331,1,artist,artist
152278,31331,1,artist,artist
152279,31331,1,artist,artist
152280,31331,1,artist,artist
152275,31331,1,artist,artist
152276,31331,1,artist,painter
154543,35434,1,artist,artist
154931,35534,1,artist,artist
155387,6731,1,artist,artist
155391,10147,1,artist,painter
155393,10147,1,artist,painter
157154,36252,1,artist,artist
158138,2560,1,artist,artist
158369,1220,1,artist,artist
158570,16044,1,artist,artist
158689,1883,1,artist,artist
159609,36662,1,artist,artist
159610,36662,1,artist,artist
159611,36662,1,artist,artist
159645,4711,1,artist,artist
159651,35534,1,artist,artist
159784,27961,1,artist,artist
161815,37774,1,artist,artist
162357,37952,1,artist,painter
163525,5495,1,artist,artist
163540,1842,1,artist,artist
163542,1889,1,artist,artist
163546,2285,1,artist,artist
163883,1252,1,artist,artist
163996,34864,1,artist,artist
164038,4494,1,artist,artist
164208,38241,1,artist,artist
164772,10098,1,artist,artist
164787,23893,1,artist,artist
164909,979,1,artist,artist
164910,979,1,artist,artist
164970,1957,1,artist,artist
165238,38358,1,artist,artist
168793,6846,1,artist,artist
165871,9729,1,artist,artist
165874,38555,1,artist,painter
166425,22241,1,artist,painter
166434,16973,1,artist,painter
166475,1922,1,artist,painter
166441,3881,1,artist,painter
166444,38654,1,artist,painter
166451,1375,1,artist,painter
166473,1881,1,artist,painter
166490,38654,1,artist,artist
166495,38662,1,artist,artist
166503,1966,1,artist,artist
167976,10092,1,artist,artist
168954,20484,1,artist,artist
169160,1438,1,artist,artist
169161,1438,1,artist,artist
169162,1438,1,artist,artist
169163,1438,1,artist,artist
171260,27961,1,artist,painter
171263,27961,1,artist,painter
171974,1783,1,artist,painter
172872,40961,1,artist,painter
174483,23892,1,artist,painter
175332,15123,1,artist,painter
175476,5760,1,artist,painter
176142,41580,1,artist,painter
176358,7782,1,artist,painter
176359,36612,1,artist,painter
176368,2755,1,artist,painter
176398,2536,1,artist,painter
176822,36612,1,artist,painter
176551,42063,1,artist,painter
176610,2311,1,artist,painter
176706,2536,1,artist,painter
177033,18016,1,artist,painter
177034,6708,1,artist,painter
177135,41919,1,artist,painter
177196,5988,1,artist,painter
177374,953,1,artist,painter
177632,39026,1,artist,painter
177732,42030,1,artist,painter
177736,42031,1,artist,painter
177752,42031,1,artist,painter
177821,2755,1,artist,painter
177845,42063,1,artist,painter
177895,1213,1,artist,painter
177911,36612,1,artist,painter
177908,2285,1,artist,painter
178011,2644,1,artist,painter
178034,26322,1,artist,painter
178063,1114,1,artist,painter
178092,1711,1,artist,painter
178105,42145,1,artist,painter
178121,42063,1,artist,painter
178141,1775,1,artist,painter
178144,42163,1,artist,painter
178185,1756,1,artist,artist
178195,42063,1,artist,artist
178261,1710,1,artist,painter
178278,949,1,artist,painter
178282,1114,1,artist,painter
178305,1711,1,artist,painter
178340,4950,1,artist,painter
184346,2745,1,artist,painter
193516,22343,1,artist,artist
195681,2657,1,artist,painter
194942,5846,1,artist,painter
194979,35998,1,artist,painter
195008,1975,1,artist,painter
195015,21119,1,artist,painter
195023,33621,1,artist,painter
195031,10418,1,artist,painter
195032,42561,1,artist,painter
195034,1795,1,artist,painter
195036,22241,1,artist,painter
195045,949,1,artist,painter
195047,5356,1,artist,artist
195052,6721,1,artist,painter
195270,38662,1,artist,painter
195139,36612,1,artist,painter
195201,1213,1,artist,painter
195210,33813,1,artist,artist
195212,1496,1,artist,artist
195276,39747,1,artist,painter
195298,2600,1,artist,artist
195301,21675,1,artist,painter
195456,1926,1,artist,painter
195371,38965,1,artist,painter
195462,7111,1,artist,painter
195388,1711,1,artist,painter
195412,38965,1,artist,painter
195464,42031,1,artist,painter
195494,1776,1,artist,painter
195507,34217,1,artist,painter
195510,34296,1,artist,painter
195514,1926,1,artist,painter
195515,7111,1,artist,artist
195516,34277,1,artist,painter
195519,1926,1,artist,artist
195520,38993,1,artist,painter
195540,42660,1,artist,painter
195627,25870,1,artist,painter
195684,4306,1,artist,painter
195685,38988,1,artist,painter
195740,2745,1,artist,artist
195773,34020,1,artist,painter
195783,39041,1,artist,painter
195808,2385,1,artist,painter
195811,1248,1,artist,painter
195814,1839,1,artist,artist
195821,1241,1,artist,artist
195822,2969,1,artist,painter
195832,3235,1,artist,painter
195837,4126,1,artist,painter
195845,1968,1,artist,artist
195846,1821,1,artist,painter
195847,3930,1,artist,painter
400,1932,2,artist,related artist
400,49423,1,artist,painter
401,99,1,artist,painter
198643,29520,1,artist,artist
204747,38358,1,artist,painter
204792,2311,1,artist,artist
204911,36657,1,artist,painter
205416,34629,1,artist,artist
205907,6716,1,artist,painter
206055,36015,1,artist,painter
206066,46222,1,artist,artist
206775,47312,1,artist,painter
206777,3301,1,artist,artist
207852,6625,1,artist,artist
224010,37893,1,artist,artist
208866,1795,1,artist,artist
209643,46205,1,artist,artist
210094,6716,1,artist,artist
210105,47940,1,artist,artist
211357,1889,1,artist,painter
212571,1496,1,artist,painter
213413,13284,1,artist,painter
214111,28284,1,artist,painter
214113,39057,1,artist,painter
214114,49081,1,artist,painter
214115,49081,1,artist,painter
214116,49082,1,artist,painter
214117,41842,1,artist,painter
214118,41842,1,artist,painter
214119,25860,1,artist,artist
214120,25860,1,artist,painter
214121,25860,1,artist,painter
214122,25860,1,artist,painter
214123,49083,1,artist,painter
214124,49084,1,artist,painter
214125,49085,1,artist,painter
214129,39626,1,artist,painter
214130,49087,1,artist,painter
214131,49092,1,artist,painter
214132,49093,1,artist,painter
214133,26696,1,artist,painter
214134,49094,1,artist,painter
214135,25692,1,artist,painter
214136,49095,1,artist,painter
214137,42015,1,artist,painter
214255,29975,1,artist,painter
214256,1412,1,artist,painter
214332,2792,1,artist,painter
214374,2790,1,artist,painter
214638,49167,1,artist,artist
214900,49080,1,artist,painter
214901,42306,1,artist,painter
214902,42306,1,artist,artist
214903,35386,1,artist,painter
215580,2494,1,artist,painter
216025,5484,1,artist,artist
216037,49403,1,artist,painter
216253,29837,1,artist,painter
216261,38358,1,artist,painter
216523,49568,1,artist,painter
216779,870,1,artist,artist
217102,49610,1,artist,painter
217103,6625,1,artist,artist
218616,50078,1,artist,painter
218617,50078,1,artist,artist
219156,2560,1,artist,painter
219334,49701,1,artist,painter
219336,1460,1,artist,painter
219376,50397,1,artist,painter
219384,49285,1,artist,painter
219518,50467,1,artist,artist
219519,50468,1,artist,painter
219552,50511,1,artist,painter
219555,17831,1,artist,painter
220337,6699,1,artist,painter
220445,1237,1,artist,artist
220589,50718,1,artist,painter
220590,50719,1,artist,painter
220938,3190,1,artist,painter
221200,38724,1,artist,painter
221207,4204,1,artist,painter
221407,51039,1,artist,painter
221464,51053,1,artist,painter
221599,12464,1,artist,painter
222038,31197,1,artist,artist
222419,51492,1,artist,artist
222426,38914,1,artist,painter
222431,51487,1,artist,artist
222437,51482,1,artist,painter
222438,51482,1,artist,painter
222440,38914,1,artist,painter
222441,38914,1,artist,painter
222445,51498,1,artist,painter
222446,51498,1,artist,painter
223186,41580,1,artist,artist
223623,22101,1,artist,artist
223680,46734,1,artist,artist
223827,52019,1,artist,artist
411,1331,1,artist,artist
223873,51451,1,artist,artist
46516,1706,1,artist,artist
46644,1706,1,artist,artist
53815,1706,1,artist,artist
53817,1706,1,artist,artist
56350,1839,1,artist,painter
56670,1431,1,artist,artist
56721,1706,1,artist,artist
7,5524,1,artist,painter
7,5525,2,artist,painter
62639,1267,1,artist,painter
67433,1839,1,artist,painter
8,5524,1,artist,painter
8,5525,2,artist,painter
66415,1278,1,artist,artist
66424,1706,1,artist,artist
67493,1839,1,artist,painter
67496,1839,1,artist,painter
67503,1839,1,artist,painter
67505,1839,1,artist,painter
67508,1839,1,artist,painter
67518,1839,1,artist,painter
71071,1706,1,artist,artist
9,1688,1,artist,painter
75042,2592,1,artist,painter
83019,6758,1,artist,painter
106384,1706,1,artist,painter
144507,6716,1,artist,artist
16,8295,1,artist,painter
281,1230,1,artist,artist
176874,1214,1,artist,artist
218605,3428,1,artist,painter
219341,50368,1,artist,painter
1197,1822,2,artist,related artist
1197,8351,1,artist,painter
1199,1822,1,artist,artist
1202,13,1,artist,painter
1202,1822,2,artist,related artist
1203,1822,2,artist,related artist
1203,8351,1,artist,painter
52200,1820,1,artist,artist
52201,1823,1,artist,artist
6,5524,1,artist,painter
6,5525,2,artist,painter
11,1708,1,artist,artist
12,954,1,artist,painter
13,1713,1,artist,artist
36,936,1,artist,artist
14,1750,1,artist,painter
15,1343,1,artist,painter
47,1136,1,artist,artist
17,8295,1,artist,painter
20,1488,1,artist,painter
22,1488,1,artist,painter
25,8343,1,artist,painter
27,1818,1,artist,artist
31,1778,1,artist,painter
32,1092,1,artist,painter
33,38613,1,artist,painter
34,38613,1,artist,painter
58,1371,1,artist,painter
37,119,1,artist,artist
39,13,1,artist,painter
39,1507,2,artist,related artist
40,1139,1,artist,artist
72,1400,1,artist,artist
42,13,1,artist,painter
42,1932,2,artist,related artist
75,1369,1,artist,artist
43,5765,1,artist,painter
436,1857,2,artist,painter
436,10791,1,artist,painter
44,1497,1,artist,artist
45,1952,1,artist,painter
52,13,1,artist,painter
52,1971,2,artist,related artist
55,1259,1,artist,painter
102,1825,1,artist,artist
113,1825,1,artist,artist
56,1259,1,artist,artist
64,1717,1,artist,artist
66,1202,1,artist,artist
67,1398,1,artist,artist
68,1398,1,artist,artist
69,1398,1,artist,artist
70,1503,1,artist,artist
73,1863,1,artist,painter
74,1369,1,artist,painter
76,1369,1,artist,artist
77,1369,1,artist,artist
403,1745,1,artist,artist
88,1950,1,artist,artist
91,1356,2,artist,related artist
91,49421,1,artist,painter
93,1353,2,artist,related artist
